"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
362942421652;;;;Товары;"Кунжут белый жареный 1кг";"Кунжут белый жареный 1кг";;https://static.tildacdn.com/stor6130-6439-4039-b832-666636383566/16170274.jpg;340.00;138;;;;309a1ce2-d714-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/362942421652-kunzhut-belii-zharenii-1kg
177939623862;;00-00000357;;Морепродукты;"Стружка тунца ""Бонито"" 500 гр(6шт/уп)";"Стружка тунца ""Бонито"" 500 гр(6шт/уп)";;"https://static.tildacdn.com/stor6234-3037-4939-b864-633638393037/58119568.png https://static.tildacdn.com/stor6463-3130-4937-b139-303039393939/91660546.png";1010.00;68;;;;b83470aa-f45d-11e7-8f16-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/177939623862-struzhka-tuntsa-bonito-500-gr6shtup
144706317662;;00-00000428;;"Упаковка и оборудование";"Ланч-бокс 1 секция ЧЕРНЫЙ (100 шт.)";"Ланч-бокс 1 секция ЧЕРНЫЙ (100 шт.)";;https://static.tildacdn.com/stor3831-3238-4465-b936-326264393838/81062288.png;580.00;196;;;;16819af9-6f1b-11e8-95b5-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/144706317662-lanch-boks-1-sektsiya-chernii-100-sht
546524537072;;;;Масло;"Масло фритюрное""Вегафрай"" 05 7,5 л.";"Масло фритюрное""Вегафрай"" 05 7,5 л.";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1280.00;226;;;;642e3cf4-423c-11e9-9685-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/546524537072-maslo-frityurnoevegafrai-05-75-l
543394512542;;;;;"Сухари панировочные 1.6 25 кг SpiceExpert";"Сухари панировочные 1.6 25 кг SpiceExpert";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;4290.00;15;;;;307e5637-ed8b-11e9-968d-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/543394512542-suhari-panirovochnie-16-25-kg-spiceexper
905540781692;;БУ-00000573;;"Специи и приправы";"Паприка молотая со вкусом копчения";"Паприка молотая со вкусом копчения";;https://static.tildacdn.com/stor3237-3039-4961-a437-326333373831/15949617.jpg;470.00;109;;;;e1fc1219-d6c9-11ea-96ab-dc1a0c8ccdd9;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/905540781692-paprika-molotaya-so-vkusom-kopcheniya
748817942782;;;;Товары;"Перчатки виниловые неопудренные М (100 шт) (10шт/упак)";"Перчатки виниловые неопудренные М (100 шт) (10шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;180.00;193;;;;1a35f87e-0fce-11e7-a25a-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/748817942782-perchatki-vinilovie-neopudrennie-m-100-s
198764088162;;;;;"Креветка с/м б/г 21/25 6*1,8 Fish &amp; More (честный счет)(6шт/уп)";"Креветка с/м б/г 21/25 6*1,8 Fish &amp; More (честный счет)(6шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1720.00;213;;;;278b117c-5c99-11f0-8135-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/198764088162-krevetka-sm-bg-2125-618-fish-amp-more-ch
878983893022;;00-00000099;;"Специи и приправы";"Орегано сушеный";"Орегано сушеный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;360.00;10;;;;309a1ce1-d714-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/878983893022-oregano-sushenii
572564205532;;00-00000284;;"Картофель,картофель фри";"Картофельные дольки в кожуре В СПЕЦИЯХ MAESTRO, 2,5 кг(4шт/уп)";"Картофельные дольки в кожуре В СПЕЦИЯХ MAESTRO, 2,5 кг(4шт/уп)";;https://static.tildacdn.com/stor3862-6630-4130-b166-303866326232/46334549.png;770.00;37;;;;618d4edd-528e-11e7-abb1-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/572564205532-kartofelnie-dolki-v-kozhure-v-spetsiyah
699184081432;;;;Товары;"Соусник с крышкой 50 мл. (80 шт) АРТПЛАСТ (15шт/уп)";"Соусник с крышкой 50 мл. (80 шт) АРТПЛАСТ (15шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;150.00;360;;;;7715d5fa-f536-11e7-89f0-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/699184081432-sousnik-s-krishkoi-50-ml-80-sht-artplast
522017047332;;;;Морепродукты;"Форель с/м б/г потр. 1,4-1,8 Premium Турция";"Форель с/м б/г потр. 1,4-1,8 Premium Турция";;https://static.tildacdn.com/stor3263-3132-4437-a532-356436666232/50332138.png;1000.00;54;;;;2d13454f-3842-11eb-bd53-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/522017047332-forel-sm-bg-potr-14-18-premium-turtsiya
523763211962;;;;;"Соусник с крышкой 30 мл. (80 шт) АРТПЛАСТ (24шт/уп)";"Соусник с крышкой 30 мл. (80 шт) АРТПЛАСТ (24шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;120.00;130;;;;8333be7d-5a37-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/523763211962-sousnik-s-krishkoi-30-ml-80-sht-artplast
736742527012;;;;Товары;"Спаржа 500г/шт";"Спаржа 500г/шт";;https://static.tildacdn.com/stor3061-3164-4765-b061-316564636135/42171136.png;230.00;627;;;;bfad9d01-dbb6-11e4-9ca4-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/736742527012-sparzha-500gsht
768235658262;;;;;"Чизкейк Шоколадный 100 г (8 шт/упак)";"Чизкейк Шоколадный 100 г (8 шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;93.00;0;;;;60aa591d-4c3a-11f0-8134-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/768235658262-chizkeik-shokoladnii-100-g-8-shtupak
463556782912;;00-00000094;;"Специи и приправы";"Аджика сухая";"Аджика сухая";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;265.00;21;;;;13f1942a-d581-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/463556782912-adzhika-suhaya
825983130392;;;;Морепродукты;"Лосось (7-8) СУПЕР охлажденный";"Лосось (7-8) СУПЕР охлажденный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1640.00;0;;;;e13a62cd-e735-11e9-968d-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/825983130392-losos-7-8-super-ohlazhdennii
734825314472;;00-00000211;;"Специи и приправы";"Чеснок гранулы 40-60";"Чеснок гранулы 40-60";;https://static.tildacdn.com/stor3963-6565-4733-b138-626136656464/48859436.jpg;425.00;69;;;;6e027103-a7f9-11e6-a4cc-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/734825314472-chesnok-granuli-40-60
189565662822;;00-00000133;;"Специи и приправы";"Смесь перцев";"Смесь перцев";;https://static.tildacdn.com/stor3462-3564-4433-a631-343736306135/44003095.jpg;1900.00;0;;;;39903073-1842-11e5-ac0a-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/189565662822-smes-pertsev
129230706582;;UT-00000127;;Морепродукты;"Икра МАСАГО ПУТИНА черная 500 гр(6шт/упак)";"Икра МАСАГО ПУТИНА черная 500 гр(6шт/упак)";;https://static.tildacdn.com/stor6230-3862-4134-b936-313463323935/47212312.png;470.00;104;;;;b7e49f67-7e5d-11ec-bd86-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/129230706582-ikra-masago-putina-chernaya-500-gr6shtup
722184055902;;БУ-00000564;;Морепродукты;"Морской гребешок 10/20 Премиум 1 кг";"Морской гребешок 10/20 Премиум 1 кг";;https://static.tildacdn.com/stor3431-3864-4133-a564-396530326364/46038522.png;1730.00;21;;;;5c82250b-9a73-11ea-b3ba-646e69a2704d;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/722184055902-morskoi-grebeshok-1020-premium-1-kg
562037215662;;;;;"Бекон в/к БУЖЕНАЛЬ нарезка 500гр(10шт/уп)";"Бекон в/к БУЖЕНАЛЬ нарезка 500гр(10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;255.00;47;;;;77d876e7-ba15-11ec-80c8-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/562037215662-bekon-vk-buzhenal-narezka-500gr10shtup
626831810212;;;;;"Печенье Кукис с шоколадом и кусочками белой глазури 70гр HoReCa (28шт/упак)";"Печенье Кукис с шоколадом и кусочками белой глазури 70гр HoReCa (28шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;43.00;14;;;;982dd50a-4c35-11f0-8134-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/626831810212-pechene-kukis-s-shokoladom-i-kusochkami
924552102162;;;;;"Печенье Кукис с карамелью и арахисом 70гр (28шт/упак)";"Печенье Кукис с карамелью и арахисом 70гр (28шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;43.00;17;;;;11df491a-4c36-11f0-8134-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/924552102162-pechene-kukis-s-karamelyu-i-arahisom-70g
956517769622;;;;Товары;"Соус сырный 1 кг ХАЙНЦ(6шт/уп)";"Соус сырный 1 кг ХАЙНЦ(6шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;490.00;97;;;;4b7b9bf5-8c93-11e7-91af-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/956517769622-sous-sirnii-1-kg-haints6shtup
747214069272;;;;Сыр;"Сыр FriendChef творожный сливочный 65% 1 кг (рукав)(5шт/уп)";"Сыр FriendChef творожный сливочный 65% 1 кг (рукав)(5шт/уп)";;https://static.tildacdn.com/stor3162-6337-4235-a530-393037656130/23765167.png;485.00;4;;;;9b3e0edd-3e8f-11eb-bd55-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/747214069272-sir-friendchef-tvorozhnii-slivochnii-65
278322339672;;UT-00000026;;Морепродукты;"Тунец филе уп./0.5кг (20шт/уп)";"Тунец филе уп./0.5кг (20шт/уп)";;https://static.tildacdn.com/stor3662-6434-4966-a139-303662613439/52707919.png;499.00;96;;;;61059fb7-7e31-11eb-bd62-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/278322339672-tunets-file-up05kg-20shtup
997837248002;;БУ-00000547;;Соусы;"Соус устричный, Тамаки, 0,47 л.(6шт/уп)";"Соус устричный, Тамаки, 0,47 л.(6шт/уп)";;https://static.tildacdn.com/stor6633-6263-4334-a132-316333346262/91401830.png;175.00;16;;;;90483c6a-f6e6-11e9-968d-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/997837248002-sous-ustrichnii-tamaki-047-l6shtup
851218989522;;;;;"ВЕТЧИНА Для пиццы, нарезка 500гр(12шт/уп)";"ВЕТЧИНА Для пиццы, нарезка 500гр(12шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;260.00;34;;;;1adfe848-db30-11e8-967f-646e69a2704e;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/851218989522-vetchina-dlya-pitstsi-narezka-500gr12sht
316327620942;;;;;"Кольца кальмара в панировке 0,5кг (12шт/уп)";"Кольца кальмара в панировке 0,5кг (12шт/уп)";;https://static.tildacdn.com/stor3130-3235-4665-b161-356337303264/54149518.png;360.00;12;;;;8282cdcb-024a-11f0-8120-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/316327620942-koltsa-kalmara-v-panirovke-05kg-12shtup
543634343572;;;;;"Картофель фри 9х9 ASTRAFRY 2.5кг(4шт/упак)";"Картофель фри 9х9 ASTRAFRY 2.5кг(4шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;430.00;178;;;;e742ea95-08a7-11f0-8122-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/543634343572-kartofel-fri-9h9-astrafry-25kg4shtupak
351255897442;;;;;"Упаковка для пиццы 30*30*40 50 шт/уп";"Упаковка для пиццы 30*30*40 50 шт/уп";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;23.00;850;;;;9125dbdb-37a1-11ec-bd78-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/351255897442-upakovka-dlya-pitstsi-303040-50-shtup
344001704262;;;;;"Гребешки белые (Кораловые) 1 кг";"Гребешки белые (Кораловые) 1 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1680.00;82;;;;b4465cd9-a50c-11e8-9677-646e69a2704d;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/344001704262-grebeshki-belie-koralovie-1-kg
573621349582;;00-00000178;;Консервация;"Грибы опята отборные ""Южные дали"", 3100 мл. ж/б(6шт/уп)";"Грибы опята отборные ""Южные дали"", 3100 мл. ж/б(6шт/уп)";;https://static.tildacdn.com/stor6139-6335-4131-b730-356162306336/61930806.png;870.00;93;;;;43bbe1c5-fb1d-11e5-be20-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/573621349582-gribi-opyata-otbornie-yuzhnie-dali-3100
624636929292;;БУ-00000533;;"Рис и бобовые";"Рис среднезерный Tamaki №7, 20 кг (ГОСТ)";"Рис среднезерный Tamaki №7, 20 кг (ГОСТ)";;https://static.tildacdn.com/stor3534-3733-4335-b161-383164633165/81193667.png;2250.00;243;;;;556550df-b033-11e9-968a-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/624636929292-ris-srednezernii-tamaki-7-20-kg-gost
180851604672;;;;Товары;"Упаковка для пиццы 40*40*44 50 шт/уп";"Упаковка для пиццы 40*40*44 50 шт/уп";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;30.00;1047;;;;5c7a5d53-27b5-11e8-8fb9-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/180851604672-upakovka-dlya-pitstsi-404044-50-shtup
168498328572;;;;;"Упаковка для пиццы 36*36*40 50 шт/уп";"Упаковка для пиццы 36*36*40 50 шт/уп";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;27.00;350;;;;c26d7bf1-2247-11eb-bd51-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/168498328572-upakovka-dlya-pitstsi-363640-50-shtup
381125496272;;;;;"Чизкейк-Суфле New York 1,2кг карамельный с арахисом(4шт/уп)";"Чизкейк-Суфле New York 1,2кг карамельный с арахисом(4шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;880.00;22;;;;2d4a1a97-da56-11ec-80d0-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/381125496272-chizkeik-sufle-new-york-12kg-karamelnii
738883900652;;;;;"Уксус рисовый, 1 литр";"Уксус рисовый, 1 литр";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;120.00;30;;;;557b5e11-0441-11ee-80ed-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/738883900652-uksus-risovii-1-litr
777635722332;;;;Товары;"Палочки бамбуковые БУМАЖНАЯ. упак. 100 шт(30шт/уп)";"Палочки бамбуковые БУМАЖНАЯ. упак. 100 шт(30шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;199.00;194;;;;165c2b71-b4be-11e7-86ad-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/777635722332-palochki-bambukovie-bumazhnaya-upak-100
685288400092;;;;Товары;"Соус соевый "" НИХАО"", 10 мл ( УП/50 ШТ.)";"Соус соевый "" НИХАО"", 10 мл ( УП/50 ШТ.)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;3.00;1140;;;;c2b8d91b-5b0f-11e6-9607-ce06caa67baa;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/685288400092-sous-soevii-nihao-10-ml-up50-sht
390984489702;;;;;"Соусник с крышкой 80 мл. (80 шт) АРТПЛАСТ (12шт/уп)";"Соусник с крышкой 80 мл. (80 шт) АРТПЛАСТ (12шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;199.00;103;;;;da26d5b0-1d2f-11e9-9683-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/390984489702-sousnik-s-krishkoi-80-ml-80-sht-artplast
348503918332;;UT-00000018;;Соусы;"Соус соевый Padam Premium 18 л";"Соус соевый Padam Premium 18 л";;https://static.tildacdn.com/stor3336-6337-4662-b635-396366666534/74573950.png;2970.00;8;;;;dd1aa912-6849-11eb-bd5b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/348503918332-sous-soevii-padam-premium-18-l
629537081962;;;;Морепродукты;"Лосось с/м (8-9)";"Лосось с/м (8-9)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1530.00;0;;;;1ed531c4-6302-11f0-8136-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/629537081962-losos-sm-8-9
728812193682;;00-00000438;;Консервация;"Маслины резаные б/к ж/б RIOLIVA 3100 мл(6шт/уп)";"Маслины резаные б/к ж/б RIOLIVA 3100 мл(6шт/уп)";;https://static.tildacdn.com/stor3037-6630-4166-a136-376430343630/39323771.png;960.00;60;;;;16819b23-6f1b-11e8-95b5-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/728812193682-maslini-rezanie-bk-zhb-rioliva-3100-ml6s
728267571502;;;;;"Соус Барбекю Хайнц 25 мл(125шт/уп)";"Соус Барбекю Хайнц 25 мл(125шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;18.50;120;;;;291c794e-ff59-11e8-9681-646e69a2704e;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/728267571502-sous-barbekyu-haints-25-ml125shtup
674839247232;;БУ-00000562;;Соусы;"Соус Чесночный Хайнц 25 мл(125шт/уп)";"Соус Чесночный Хайнц 25 мл(125шт/уп)";;"https://static.tildacdn.com/stor6137-3565-4338-b364-646665306438/47050599.png https://static.tildacdn.com/stor6465-3064-4264-b233-623933333731/18438549.png";18.50;75;;;;03d8aeed-8b5e-11ea-9696-8121eae85e58;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/674839247232-sous-chesnochnii-haints-25-ml125shtup
387360363422;;;;Товары;"Осьминоги молодые с/м очищ. 40/60 1кг";"Осьминоги молодые с/м очищ. 40/60 1кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;870.00;0;;;;0e60d437-6083-11e7-aab7-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/387360363422-osminogi-molodie-sm-ochisch-4060-1kg
778108186402;;;;Товары;"Укроп сушеный (зелень)";"Укроп сушеный (зелень)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;370.00;61;;;;5eb36daf-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/778108186402-ukrop-sushenii-zelen
606114440672;;;;;"Соус Кимчи Тамаки Pro 1,5 л./шт";"Соус Кимчи Тамаки Pro 1,5 л./шт";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;425.00;100;;;;3a0b6c7d-7159-11ee-80fd-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/606114440672-sous-kimchi-tamaki-pro-15-lsht
611585343452;;;;;"Соус соевый 1 литр";"Соус соевый 1 литр";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;200.00;23;;;;433009f9-a79b-11e8-9677-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/611585343452-sous-soevii-1-litr
236164556802;;;;Товары;"Уксус рисовый KEYSUN 20 л";"Уксус рисовый KEYSUN 20 л";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;995.00;26;;;;a959bfd4-271a-11e7-a117-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/236164556802-uksus-risovii-keysun-20-l
212216858342;;;;Товары;"Соус соевый KEYSUN 20 л";"Соус соевый KEYSUN 20 л";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1050.00;11;;;;0e60d43a-6083-11e7-aab7-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/212216858342-sous-soevii-keysun-20-l
250574501722;;;;;"Лук сушеный жареный ТАМАКИ 1кг";"Лук сушеный жареный ТАМАКИ 1кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;560.00;0;;;;408b78ae-20f6-11f0-812b-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/250574501722-luk-sushenii-zharenii-tamaki-1kg
858125206402;;UT-00000625;;Консервация;"Ананасы 3100 мл кусочки в легком сиропе ж/б Боярин (6шт/уп)";"Ананасы 3100 мл кусочки в легком сиропе ж/б Боярин (6шт/уп)";;https://static.tildacdn.com/stor6239-3061-4166-b164-363965356462/28803587.png;710.00;0;;;;18b5a97b-3b8e-11f0-812d-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/858125206402-ananasi-3100-ml-kusochki-v-legkom-sirope
242244002672;;;;;"Соус Сметана с грибами на основе растительных масел Tamaki 0,47л/6уп";"Соус Сметана с грибами на основе растительных масел Tamaki 0,47л/6уп";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;195.00;0;;;;5691e2e9-60a7-11f0-8136-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/242244002672-sous-smetana-s-gribami-na-osnove-rastite
289150657422;;;;Товары;"Перец черный горошек";"Перец черный горошек";;https://static.tildacdn.com/stor3662-3535-4862-b463-626465356639/32963535.jpg;1050.00;107;;;;f1078e2d-cedf-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/289150657422-perets-chernii-goroshek
165640464172;;00-00000059;;"Специи и приправы";"Паприка красная кусочками";"Паприка красная кусочками";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;380.00;366;;;;a1f7c2b7-d563-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/165640464172-paprika-krasnaya-kusochkami
538281993202;;00-00000102;;"Специи и приправы";"Приправа ""Для плова""";"Приправа ""Для плова""";;https://static.tildacdn.com/stor3263-3765-4438-b538-653765323762/89055305.jpg;380.00;25;;;;309a1ce4-d714-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/538281993202-priprava-dlya-plova
241805356242;;00-00000339;;"Специи и приправы";"Петрушка лист";"Петрушка лист";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;305.00;22;;;;2236f7a6-e257-11e7-8f7e-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/241805356242-petrushka-list
314820888182;;00-00000163;;"Специи и приправы";"Барбарис черный";"Барбарис черный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;865.00;85;;;;90fc246e-9694-11e5-9108-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/314820888182-barbaris-chernii
946747592602;;БУ-00000514;;Консервация;"Огурцы маринованные целые (6-9) ж/б 3100мл Южные дали (1,6кг) (6шт/уп)";"Огурцы маринованные целые (6-9) ж/б 3100мл Южные дали (1,6кг) (6шт/уп)";;https://static.tildacdn.com/stor6664-3735-4163-a466-316434326364/13769657.png;450.00;896;;;;c361ce53-2e85-11e9-9684-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/946747592602-ogurtsi-marinovannie-tselie-6-9-zhb-3100
143097291472;;БУ-00000536;;Консервация;"Перец Халапеньо 3100 мл Южные Дали резанный маринованный ж/б(6шт/уп)";"Перец Халапеньо 3100 мл Южные Дали резанный маринованный ж/б(6шт/уп)";;https://static.tildacdn.com/stor6236-6165-4663-b638-373262356261/72869169.png;440.00;353;;;;2f903d29-d139-11e9-968b-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/143097291472-perets-halapeno-3100-ml-yuzhnie-dali-rez
186976870672;;00-00000271;;Морепродукты;"Тунец филе с/м Лоин 1-2кг";"Тунец филе с/м Лоин 1-2кг";;"https://static.tildacdn.com/stor6331-3238-4262-a637-396638646433/92964265.png https://static.tildacdn.com/stor6437-6531-4166-b166-383161353933/74753092.png";895.00;0;;;;386ee244-29ab-11e7-9bc8-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/186976870672-tunets-file-sm-loin-1-2kg
214567611692;;;;Товары;"Лапша фунчоза 500 г крахмальная/шт";"Лапша фунчоза 500 г крахмальная/шт";;https://static.tildacdn.com/stor3737-6662-4136-b430-373764643534/13083295.jpg;135.00;335;;;;abd5a4d5-c2e9-11e7-b655-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/214567611692-lapsha-funchoza-500-g-krahmalnayasht
